pid,mu,alpha,sigma,cost,bonus_rate,n_comprehension,bonus,total_time,params,start_time,browser,version,gender,age,education,wage,pass_check1,pass_check2,pass_instruct1,pass_instruct2,pass_instruct3,instruct_time
2966,0,0.10000000000000002,150,8,0.002,3.0,5.64,658567.0,"{u'mu': 0, u'alpha': 0.10000000000000002, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T21:05:37.007Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36",1.0,male,38,college,3,1.0,1.0,1.0,1.0,1.0,7.2530166666666664
222,0,3.1622776601683813,75,4,0.002,3.0,0.9840000000000001,534782.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-31T20:27:42.953Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,21,college,0,1.0,1.0,1.0,1.0,1.0,6.000016666666666
666,0,0.31622776601683805,75,0,0.002,3.0,3.75,718625.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 0, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T21:05:25.208Z,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",1.0,male,60,college,9.00,1.0,1.0,1.0,1.0,1.0,5.936266666666667
1173,0,0.31622776601683805,150,8,0.002,3.0,4.49,420143.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-31T19:09:02.768Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,32,secondary,5,1.0,1.0,1.0,1.0,1.0,4.699716666666666
2093,0,3.1622776601683813,75,1,0.002,3.0,2.094,804158.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:16:24.261Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",1.0,female,51,grad,9.00,1.0,1.0,1.0,1.0,0.0,8.243783333333333
1324,0,0.10000000000000002,75,4,0.002,3.0,4.18,392813.0,"{u'mu': 0, u'alpha': 0.10000000000000002, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:12:30.142Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,35,college,5,1.0,1.0,1.0,1.0,1.0,3.80225
1386,0,1.0000000000000004,75,4,0.002,3.0,2.5580000000000003,971523.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:15:44.405Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",1.0,male,34,grad,30,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,12.144083333333333
967,0,10.000000000000009,75,1,0.002,3.0,1.204,860107.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:16:02.375Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36 OPR/66.0.3515.44",1.0,female,31,college,2.50,1.0,1.0,1.0,1.0,1.0,8.455266666666667
2974,0,0.10000000000000002,150,2,0.002,3.0,6.8020000000000005,1265495.0,"{u'mu': 0, u'alpha': 0.10000000000000002, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T21:05:33.191Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,73,college,6,1.0,1.0,1.0,0.6666666666666666,1.0,15.54615
437,0,10.000000000000009,150,1,0.002,3.0,3.346,450451.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:16:18.714Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",1.0,female,35,grad,5,1.0,1.0,1.0,1.0,1.0,4.6719333333333335
747,0,3.1622776601683813,150,8,0.002,3.0,1.976,216195.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-31T20:33:34.091Z,"Mozilla/5.0 (X11; CrOS x86_64 10895.78.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.120 Safari/537.36",1.0,female,20,college,8,1.0,1.0,1.0,1.0,0.0,2.4039333333333333
2715,0,0.10000000000000002,150,1,0.002,3.0,6.904,906672.0,"{u'mu': 0, u'alpha': 0.10000000000000002, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:28:31.879Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,1.0,female,57,college,10,1.0,1.0,1.0,1.0,1.0,7.5670166666666665
381,0,0.10000000000000002,75,2,0.002,3.0,2.822,790441.0,"{u'mu': 0, u'alpha': 0.10000000000000002, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:15:55.398Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,58,college,.50,1.0,1.0,0.6666666666666666,1.0,1.0,9.101783333333334
903,0,0.31622776601683805,75,2,0.002,3.0,1.002,381597.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T21:05:57.304Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",1.0,female,35,grad,3,1.0,1.0,1.0,1.0,1.0,5.324916666666667
1979,0,0.10000000000000002,75,4,0.002,3.0,3.372,636602.0,"{u'mu': 0, u'alpha': 0.10000000000000002, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-31T19:09:19.712Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,39,college,6,1.0,1.0,1.0,1.0,1.0,5.3578166666666664
668,0,10.000000000000009,150,4,0.002,3.0,3.502,241754.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-31T20:33:38.594Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,20,college,5,1.0,1.0,0.3333333333333333,1.0,1.0,2.9951333333333334
2521,0,0.31622776601683805,75,2,0.002,3.0,2.4619999999999997,1340673.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-31T19:09:14.506Z,"Mozilla/5.0 (X11; CrOS x86_64 12607.82.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.123 Safari/537.36",1.0,female,73,college,4,1.0,1.0,1.0,1.0,1.0,14.74115
2947,0,3.1622776601683813,75,4,0.002,3.0,2.52,264407.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:26:02.846Z,"Mozilla/5.0 (X11; CrOS x86_64 12607.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.119 Safari/537.36",1.0,male,27,college,6,1.0,1.0,1.0,1.0,1.0,3.1689
1356,0,10.000000000000009,150,2,0.002,3.0,3.44,1030111.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:16:42.476Z,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,33,college,2.5,1.0,1.0,1.0,1.0,0.6666666666666666,10.86135
1968,0,0.10000000000000002,150,8,0.002,3.0,4.436,444893.0,"{u'mu': 0, u'alpha': 0.10000000000000002, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:16:53.278Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,28,grad,5,1.0,1.0,0.6666666666666666,1.0,1.0,4.815633333333333
231,0,10.000000000000009,75,1,0.002,3.0,0.736,408666.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:16:34.355Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,45,college,6,1.0,1.0,1.0,0.6666666666666666,1.0,4.50895
1612,0,10.000000000000009,75,0,0.002,3.0,1.2,1039700.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 0, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:32:30.100Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",1.0,female,42,college,.25,1.0,1.0,1.0,0.3333333333333333,1.0,12.747266666666667
2079,0,3.1622776601683813,150,0,0.002,3.0,8.014,637626.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 0, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:16:28.732Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,69,college,4,1.0,1.0,1.0,1.0,1.0,6.96315
1309,0,0.10000000000000002,75,2,0.002,3.0,0.486,553753.0,"{u'mu': 0, u'alpha': 0.10000000000000002, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:16:51.905Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,69,grad,6,1.0,1.0,1.0,1.0,0.0,7.241333333333333
1669,0,1.0000000000000004,150,0,0.002,3.0,4.154,424956.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 0, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:22:11.804Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,32,grad,.05,1.0,1.0,1.0,1.0,1.0,4.474683333333333
724,0,0.31622776601683805,150,1,0.002,3.0,5.5520000000000005,575392.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:16:36.524Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,40,college,6,1.0,1.0,1.0,1.0,1.0,4.89375
753,0,3.1622776601683813,75,0,0.002,3.0,2.9019999999999997,879989.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 0, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:16:42.325Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,32,college,4,1.0,1.0,0.6666666666666666,1.0,1.0,5.9900166666666665
2512,0,1.0000000000000004,150,4,0.002,3.0,4.8,491180.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:26:44.416Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",1.0,male,30,grad,5,1.0,1.0,1.0,1.0,1.0,3.7333
649,0,0.10000000000000002,75,1,0.002,3.0,3.736,700818.0,"{u'mu': 0, u'alpha': 0.10000000000000002, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:59:58.705Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,1.0,male,45,college,5,1.0,1.0,1.0,1.0,1.0,7.475016666666667
248,0,10.000000000000009,75,4,0.002,3.0,0.0,643511.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T21:06:46.160Z,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,1.0,female,44,secondary,.50,1.0,1.0,1.0,1.0,0.6666666666666666,7.080333333333333
661,0,3.1622776601683813,150,8,0.002,3.0,3.81,897770.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-31T19:09:36.176Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,32,grad,4,1.0,1.0,1.0,1.0,0.6666666666666666,5.423566666666667
923,0,10.000000000000009,75,1,0.002,3.0,1.644,399057.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-31T19:09:43.876Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,32,college,5,1.0,1.0,1.0,1.0,1.0,4.957566666666667
1283,0,10.000000000000009,150,1,0.002,3.0,6.694,387702.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T21:07:16.902Z,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36",1.0,male,24,college,6,1.0,1.0,1.0,1.0,1.0,3.5336833333333333
2685,0,3.1622776601683813,75,8,0.002,3.0,2.9939999999999998,787149.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-31T19:09:37.216Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,29,grad,2,1.0,1.0,1.0,1.0,1.0,8.059533333333333
198,0,10.000000000000009,150,1,0.002,3.0,5.99,760943.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:18:35.316Z,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,34,college,1,1.0,1.0,1.0,1.0,0.6666666666666666,9.439316666666667
2945,0,1.0000000000000004,75,2,0.002,3.0,2.6180000000000003,486195.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T21:07:07.850Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,1.0,male,31,secondary,9,1.0,1.0,1.0,1.0,0.6666666666666666,5.488066666666667
81,0,3.1622776601683813,75,1,0.002,3.0,1.972,430930.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T21:37:38.396Z,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,33,secondary,6,1.0,1.0,1.0,0.6666666666666666,1.0,4.841083333333334
2910,0,10.000000000000009,75,4,0.002,3.0,1.778,415628.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:13:09.556Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,39,college,3,1.0,1.0,1.0,1.0,1.0,5.42895
2991,0,0.10000000000000002,150,0,0.002,3.0,7.1480000000000015,523333.0,"{u'mu': 0, u'alpha': 0.10000000000000002, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 0, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:17:15.095Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,26,college,4,1.0,1.0,1.0,1.0,1.0,4.492166666666667
2800,0,1.0000000000000004,150,1,0.002,3.0,6.356,1023190.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:17:40.476Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",1.0,male,27,college,9,1.0,1.0,1.0,1.0,1.0,14.8452
970,0,1.0000000000000004,75,8,0.002,3.0,1.9680000000000002,551915.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:15:17.990Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,26,college,10,1.0,1.0,1.0,1.0,1.0,5.59775
193,0,3.1622776601683813,75,0,0.002,3.0,2.34,300932.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 0, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T21:34:54.041Z,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.99 Safari/537.36 Vivaldi/2.9.1705.41",1.0,male,33,college,7,1.0,1.0,1.0,1.0,0.6666666666666666,3.1552166666666666
1153,0,1.0000000000000004,75,4,0.002,3.0,2.218,1154473.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-31T20:17:47.212Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,41,grad,5,1.0,1.0,1.0,1.0,1.0,16.8098
3020,0,0.10000000000000002,150,2,0.002,3.0,0.0,394794.0,"{u'mu': 0, u'alpha': 0.10000000000000002, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T21:39:24.211Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,41,college,15,1.0,1.0,1.0,1.0,1.0,4.5575833333333335
974,0,3.1622776601683813,75,2,0.002,3.0,0.192,658070.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-31T20:34:20.659Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,35,college,6,1.0,1.0,1.0,1.0,0.3333333333333333,8.350216666666666
919,0,0.31622776601683805,75,8,0.002,3.0,1.48,436357.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-31T19:09:37.112Z,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,30,college,5,1.0,1.0,1.0,1.0,1.0,4.475666666666666
2301,0,0.31622776601683805,150,1,0.002,3.0,5.312,534826.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-31T19:09:36.356Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,35,secondary,5,1.0,1.0,1.0,1.0,1.0,6.11415
1098,0,0.31622776601683805,75,1,0.002,3.0,2.194,322853.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T21:08:11.123Z,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36 OPR/66.0.3515.44",1.0,female,64,college,8.00,1.0,1.0,1.0,1.0,1.0,3.2679
302,0,10.000000000000009,75,8,0.002,3.0,0.0,623342.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:18:58.040Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,24,grad,5,1.0,1.0,1.0,1.0,1.0,6.730266666666667
2828,0,0.31622776601683805,75,4,0.002,3.0,3.3760000000000003,680194.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:19:33.011Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",1.0,female,52,secondary,12.00,1.0,1.0,1.0,1.0,0.6666666666666666,6.87145
217,0,0.10000000000000002,150,2,0.002,3.0,7.564,885080.0,"{u'mu': 0, u'alpha': 0.10000000000000002, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:19:33.808Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,43,grad,6,1.0,1.0,1.0,1.0,0.6666666666666666,7.903016666666667
1767,0,1.0000000000000004,75,8,0.002,3.0,1.484,365765.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-31T19:09:45.731Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,32,college,5,1.0,1.0,0.0,1.0,0.6666666666666666,3.556783333333333
2007,0,1.0000000000000004,75,4,0.002,3.0,0.026,962867.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T20:19:16.405Z,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,30,college,1,1.0,1.0,1.0,1.0,0.0,12.232316666666666
