problem_id,display_ev,pid,sigma,alpha,cost,probabilities,payoff_matrix,choice,best_choice,bad_choice,nr_clicks,payoff_gross,payoff_net,payoff_gross_relative,payoff_net_relative,payoff_perfect,payoff_gross_relative_bestBet,payoff_net_relative_bestBet,payoff_gross_bestBet,payoff_net_bestBet,processing_pattern,click_var_gamble,click_var_outcome,strategy,Rand,WADD,TTB,SAT_TTB,TTB_SAT,Other,payoff_gross_relative_by_strategy,payoff_net_relative_by_strategy,payoff_gross_by_strategy,payoff_net_by_strategy,under_performance,km_strategy,km_TTB_SAT,km_TTB,km_SAT_TTB,km_WADD,cluster_centers,cluster_points
12Smwv1zSNyuuxE,True,471,75,0.3,4,"[0.010000000000000111, 0.58, 0.06, 0.35]","[[-120, 22, -32, -105, -105, 26], [-6, -42, -123, 68, 59, -90], [87, -117, 56, -95, 34, -15], [-72, 54, 86, 15, -103, -66]]",3,3,False,4,37.939999999999976,21.93999999999999,1.0,0.5782814971006851,37.939999999999976,1.0,0.5782814971006851,37.939999999999976,21.93999999999999,-1.0,0.01388888888888889,0.1875,SAT_TTB,False,False,False,True,False,False,[0. 1. 0. 0. 0. 0.],[0.        0.5782815 0.        0.        0.        0.       ],[ 0.   37.94  0.    0.    0.    0.  ],[ 0.   21.94  0.    0.    0.    0.  ],,TTB,False,True,False,False,,
rVjVpCboG0KJwv1,True,471,75,0.3,4,"[0.09, 0.1, 0.61, 0.2]","[[10, -11, 78, -20, 94, 69], [-36, -45, 82, -86, -100, 31], [-48, -38, -84, 6, 116, -74], [114, 25, -50, -68, 52, 53]]",4,4,False,5,79.62,59.62000000000001,1.0,0.7488068324541572,79.62,1.0,0.7488068324541572,79.62,59.62000000000001,-1.0,0.005555555555555557,0.1875,SAT_TTB,False,False,False,True,False,False,[0. 1. 0. 0. 0. 0.],[0.         0.74880683 0.         0.         0.         0.        ],[ 0.   79.62  0.    0.    0.    0.  ],[ 0.   59.62  0.    0.    0.    0.  ],,TTB,False,True,False,False,,
YwmSZ9XOPRdJfbN,True,471,75,0.3,4,"[0.19, 0.01, 0.45, 0.35]","[[-78, 47, -34, 184, -97, -79], [-99, 36, -76, 99, -22, 31], [-87, 88, 57, 26, 142, 59], [88, -44, 138, 16, 128, 71]]",1,1,False,2,33.49,25.49,0.37190449750138815,0.2830649639089395,90.05,0.37190449750138815,0.2830649639089395,33.49,25.49,-1.0,0.055555555555555566,0.1875,SAT_TTB,False,False,False,True,False,False,[0.        0.3719045 0.        0.        0.        0.       ],[0.         0.28306496 0.         0.         0.         0.        ],[ 0.   33.49  0.    0.    0.    0.  ],[ 0.   25.49  0.    0.    0.    0.  ],,SAT_TTB,False,False,True,False,,
WdVOkNPSiCkiKDf,True,471,75,0.3,4,"[0.09, 0.19, 0.08, 0.64]","[[-87, -59, 53, -49, -157, -46], [-139, 11, 115, -40, -204, -116], [-51, -61, -54, 52, 84, -15], [-101, -17, 152, -16, 48, 138]]",2,2,False,3,119.58,107.58,1.0,0.8996487706974411,119.58,1.0,0.8996487706974411,119.58,107.58,-1.0,0.02777777777777778,0.1875,SAT_TTB,False,False,False,True,False,False,[0. 1. 0. 0. 0. 0.],[0.         0.89964877 0.         0.         0.         0.        ],[  0.   119.58   0.     0.     0.     0.  ],[  0.   107.58   0.     0.     0.     0.  ],,SAT_TTB,False,False,True,False,,
EDYV3TvmyqJrQOZ,True,471,75,0.3,4,"[0.59, 0.22, 0.02, 0.17]","[[-62, -42, -7, -47, -26, -14], [-13, -71, 120, -32, 98, -95], [-68, 29, -35, -55, -23, 22], [23, 4, 10, 112, 48, -82]]",2,2,False,6,23.27,-0.730000000000004,1.0,-0.031370863773098584,23.27,1.0,-0.031370863773098584,23.27,-0.730000000000004,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0. 0. 1. 0. 0. 0.],[-0.         -0.         -0.03137086 -0.         -0.         -0.        ],[ 0.    0.   23.27  0.    0.    0.  ],[-0.   -0.   -0.73 -0.   -0.   -0.  ],,TTB,False,True,False,False,,
Z6igLUgOZ1o22OJ,True,503,75,0.3,1,"[0.029999999999999992, 0.01, 0.77, 0.19]","[[-40, -36, -135, 25, -23, -26], [75, -26, -49, -47, -134, -139], [-4, -30, -59, 98, 129, -6], [72, -44, 39, 7, -30, 7]]",0,0,False,8,10.15,2.1500000000000004,0.11080786026200874,0.023471615720524024,91.6,0.11080786026200874,0.023471615720524024,10.15,2.1500000000000004,-0.3333333333333333,0.0034722222222222225,0.0,TTB_SAT,False,False,False,False,True,False,[0.11080786 0.         0.         0.         0.         0.        ],[0.02347162 0.         0.         0.         0.         0.        ],[10.15  0.    0.    0.    0.    0.  ],[2.15 0.   0.   0.   0.   0.  ],,SAT_TTB,False,False,True,False,,
3uXiz4V3sUrSmY9,True,503,75,0.3,1,"[0.06, 0.26, 0.14, 0.54]","[[-101, -31, 34, -10, 30, -23], [-98, -42, -2, 84, 60, -107], [65, -46, -22, -61, -87, 97], [84, 85, 84, 93, 18, -17]]",1,3,True,6,26.680000000000003,20.680000000000003,0.42403051493960586,0.3286713286713287,62.92,1.0,0.9046408137317228,62.92,56.92,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0.         0.         0.42403051 0.         0.         0.        ],[0.         0.         0.32867133 0.         0.         0.        ],[ 0.    0.   26.68  0.    0.    0.  ],[ 0.    0.   20.68  0.    0.    0.  ],,TTB,False,True,False,False,,
si1lNmExwYp0qHd,True,503,75,0.3,1,"[0.06, 0.07, 0.81, 0.06]","[[-69, 74, -146, 18, -66, -39], [-59, 123, 55, -117, -17, -38], [32, 53, 83, 32, -9, -48], [-24, -104, 109, 21, 25, 52]]",2,2,False,6,68.86000000000001,62.86000000000002,1.0,0.9128666860296254,68.86000000000001,1.0,0.9128666860296254,68.86000000000001,62.86000000000002,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0. 0. 1. 0. 0. 0.],[0.         0.         0.91286669 0.         0.         0.        ],[ 0.    0.   68.86  0.    0.    0.  ],[ 0.    0.   62.86  0.    0.    0.  ],,TTB,False,True,False,False,,
klD1PHboiI6GI83,True,503,75,0.3,1,"[0.02000000000000001, 0.04, 0.64, 0.3]","[[-56, 69, -45, 13, -11, -81], [158, 111, -15, 70, 133, 4], [-22, 1, -38, -46, -67, -123], [-17, 31, -20, -11, -19, -48]]",1,1,False,10,15.760000000000002,5.7600000000000025,1.0,0.3654822335025381,15.760000000000002,1.0,0.3654822335025381,15.760000000000002,5.7600000000000025,-1.0,0.0022222222222222227,0.052499999999999984,Other,False,False,False,False,False,True,[0. 0. 0. 0. 0. 1.],[0.         0.         0.         0.         0.         0.36548223],[ 0.    0.    0.    0.    0.   15.76],[0.   0.   0.   0.   0.   5.76],,TTB_SAT,True,False,False,False,,
mlhb2P64mtEuQDH,True,503,75,0.3,1,"[0.5, 0.19, 0.15, 0.16]","[[-53, 18, 23, -85, 45, -33], [-49, 130, -42, -100, 156, -80], [-29, 8, -51, -42, 21, 17], [4, 19, 36, -77, -8, 23]]",4,4,False,7,54.01,47.01,1.0,0.8703943714127014,54.01,1.0,0.8703943714127014,54.01,47.01,-1.0,0.002834467120181405,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.87039437 0.         0.         0.         0.         0.        ],[54.01  0.    0.    0.    0.    0.  ],[47.01  0.    0.    0.    0.    0.  ],,TTB,False,True,False,False,,
Q8ZMcp5SHNKniCj,True,503,75,0.3,1,"[0.06, 0.48, 0.03, 0.43]","[[-64, -14, -37, -37, -139, 10], [-30, 23, 34, -38, 29, 130], [50, -10, -34, 126, -54, 94], [-47, -75, -77, -33, 38, -38]]",5,5,False,8,49.47999999999999,41.47999999999999,1.0,0.8383185125303152,49.47999999999999,1.0,0.8383185125303152,49.47999999999999,41.47999999999999,-0.5,0.003472222222222222,0.0859375,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.83831851 0.         0.         0.         0.         0.        ],[49.48  0.    0.    0.    0.    0.  ],[41.48  0.    0.    0.    0.    0.  ],,TTB,False,True,False,False,,
55wGWrG0AsulSFG,True,503,75,0.3,1,"[0.51, 0.17, 0.01, 0.31]","[[61, -42, -94, -52, -163, 53], [85, -65, -84, 88, 40, 87], [53, -6, 64, -32, 83, -117], [101, 67, 39, -108, -29, 8]]",0,0,False,7,77.4,70.4,1.0,0.909560723514212,77.4,1.0,0.909560723514212,77.4,70.4,-0.6,0.002834467120181407,0.12627551020408162,Other,False,False,False,False,False,True,[0. 0. 0. 0. 0. 1.],[0.         0.         0.         0.         0.         0.90956072],[ 0.   0.   0.   0.   0.  77.4],[ 0.   0.   0.   0.   0.  70.4],,TTB,False,True,False,False,,
Gq2ftjqDBmr2chN,True,503,75,0.3,1,"[0.03, 0.03, 0.2, 0.74]","[[26, 3, -7, -50, 62, 37], [170, -11, -37, 11, -44, 59], [-158, -3, -108, -8, -23, -72], [5, 21, 96, 148, 8, -72]]",3,3,False,3,106.75,103.75,1.0,0.9718969555035128,106.75,1.0,0.9718969555035128,106.75,103.75,-1.0,0.02777777777777778,0.1875,SAT_TTB,False,False,False,True,False,False,[0. 1. 0. 0. 0. 0.],[0.         0.97189696 0.         0.         0.         0.        ],[  0.   106.75   0.     0.     0.     0.  ],[  0.   103.75   0.     0.     0.     0.  ],,SAT_TTB,False,False,True,False,,
PCWdMJAPeV3vIAW,True,503,75,0.3,1,"[0.06000000000000001, 0.04, 0.88, 0.02]","[[-131, 85, 56, -12, -48, 108], [77, -51, -7, -137, 64, 40], [-42, 53, -43, -68, 81, 65], [67, -79, -44, 141, 59, -110]]",4,4,False,7,72.14,65.14,1.0,0.9029664541169948,72.14,1.0,0.9029664541169948,72.14,65.14,-0.6666666666666666,0.002834467120181405,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.90296645 0.         0.         0.         0.         0.        ],[72.14  0.    0.    0.    0.    0.  ],[65.14  0.    0.    0.    0.    0.  ],,TTB,False,True,False,False,,
q8OiXnEuGsljtb2,True,503,75,0.3,1,"[0.06, 0.01, 0.6, 0.33]","[[15, 90, 55, -167, -78, -16], [-46, -81, 39, 134, 26, -7], [46, -19, 69, -177, 14, -104], [-32, -73, -15, 28, 203, 27]]",2,2,False,7,40.13999999999999,33.13999999999999,0.5655910948288007,0.4669578695223332,70.97000000000001,0.5655910948288007,0.4669578695223332,40.13999999999999,33.13999999999999,-1.0,0.002834467120181405,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[0.56559109 0.         0.         0.         0.         0.        ],[0.46695787 0.         0.         0.         0.         0.        ],[40.14  0.    0.    0.    0.    0.  ],[33.14  0.    0.    0.    0.    0.  ],,TTB,False,True,False,False,,
nQ4KJRm5qzDmfGs,True,503,75,0.3,1,"[0.38, 0.05, 0.02, 0.55]","[[13, 44, -5, 28, -6, -76], [-40, 25, 9, -196, 123, -17], [-133, 45, -113, -55, 31, -16], [50, -67, -24, -11, -31, -43]]",0,0,False,7,27.780000000000005,20.780000000000005,1.0,0.7480201583873292,27.780000000000005,1.0,0.7480201583873292,27.780000000000005,20.780000000000005,-1.0,0.002834467120181407,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.74802016 0.         0.         0.         0.         0.        ],[27.78  0.    0.    0.    0.    0.  ],[20.78  0.    0.    0.    0.    0.  ],,TTB,False,True,False,False,,
02RpShoPR0hc5AX,True,503,75,0.3,1,"[0.02, 0.47, 0.14, 0.37]","[[-69, 20, -39, -17, -12, -39], [-84, 32, 105, 26, 11, 10], [55, 72, -55, -6, -46, 98], [-48, 65, 13, 95, 7, -61]]",2,2,False,7,45.67999999999999,38.67999999999999,0.9215251159975792,0.7803106717772846,49.56999999999999,0.9215251159975792,0.7803106717772846,45.67999999999999,38.67999999999999,-0.6666666666666666,0.002834467120181405,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[0.92152512 0.         0.         0.         0.         0.        ],[0.78031067 0.         0.         0.         0.         0.        ],[45.68  0.    0.    0.    0.    0.  ],[38.68  0.    0.    0.    0.    0.  ],,TTB,False,True,False,False,,
lIbaNiqegro6KIA,True,503,75,0.3,1,"[0.04, 0.29, 0.65, 0.02]","[[140, 81, 49, 185, 81, -77], [52, 14, -168, 7, -3, 51], [-119, 61, -183, 64, -31, 6], [49, -53, -44, -94, 23, -90]]",3,3,False,7,49.15,42.15,1.0,0.8575788402848423,49.15,1.0,0.8575788402848423,49.15,42.15,-1.0,0.002834467120181405,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.85757884 0.         0.         0.         0.         0.        ],[49.15  0.    0.    0.    0.    0.  ],[42.15  0.    0.    0.    0.    0.  ],,TTB,False,True,False,False,,
IBOZgXFSkyvyiUf,True,503,75,0.3,1,"[0.37, 0.44, 0.17, 0.02]","[[15, -30, 29, -47, -45, -53], [-99, -104, 26, 20, -32, -84], [159, -28, 100, -106, 63, 32], [61, -31, -171, -16, -79, -55]]",2,2,False,7,35.75,28.75,1.0,0.8041958041958042,35.75,1.0,0.8041958041958042,35.75,28.75,-1.0,0.002834467120181405,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.8041958 0.        0.        0.        0.        0.       ],[35.75  0.    0.    0.    0.    0.  ],[28.75  0.    0.    0.    0.    0.  ],,TTB,False,True,False,False,,
VHZfp8VcgwqWdru,True,503,75,0.3,1,"[0.01999999999999999, 0.01, 0.47, 0.5]","[[-90, 14, -114, -41, 210, 42], [-91, 101, 22, 57, 105, 86], [94, -30, 150, -10, -154, 52], [-78, -66, 54, 90, -24, 34]]",3,3,False,8,40.05,32.05,0.4196353730092205,0.33581307627829,95.44,0.4196353730092205,0.33581307627829,40.05,32.05,-0.6666666666666666,0.008680555555555556,0.0859375,TTB_SAT,False,False,False,False,True,False,[0.41963537 0.         0.         0.         0.         0.        ],[0.33581308 0.         0.         0.         0.         0.        ],[40.05  0.    0.    0.    0.    0.  ],[32.05  0.    0.    0.    0.    0.  ],,TTB,False,True,False,False,,
12Smwv1zSNyuuxE,True,503,75,0.3,1,"[0.010000000000000111, 0.58, 0.06, 0.35]","[[-120, 22, -32, -105, -105, 26], [-6, -42, -123, 68, 59, -90], [87, -117, 56, -95, 34, -15], [-72, 54, 86, 15, -103, -66]]",3,3,False,12,37.939999999999976,25.93999999999999,1.0,0.6837111228255138,37.939999999999976,1.0,0.6837111228255138,37.939999999999976,25.93999999999999,-0.1111111111111111,0.013888888888888888,0.02083333333333334,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.68371112 0.         0.         0.         0.         0.        ],[37.94  0.    0.    0.    0.    0.  ],[25.94  0.    0.    0.    0.    0.  ],,TTB_SAT,True,False,False,False,,
rVjVpCboG0KJwv1,True,503,75,0.3,1,"[0.09, 0.1, 0.61, 0.2]","[[10, -11, 78, -20, 94, 69], [-36, -45, 82, -86, -100, 31], [-48, -38, -84, 6, 116, -74], [114, 25, -50, -68, 52, 53]]",4,4,False,7,79.62,72.62,1.0,0.9120823913589552,79.62,1.0,0.9120823913589552,79.62,72.62,-1.0,0.002834467120181405,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.91208239 0.         0.         0.         0.         0.        ],[79.62  0.    0.    0.    0.    0.  ],[72.62  0.    0.    0.    0.    0.  ],,TTB,False,True,False,False,,
YwmSZ9XOPRdJfbN,True,503,75,0.3,1,"[0.19, 0.01, 0.45, 0.35]","[[-78, 47, -34, 184, -97, -79], [-99, 36, -76, 99, -22, 31], [-87, 88, 57, 26, 142, 59], [88, -44, 138, 16, 128, 71]]",4,4,False,9,90.05,81.05,1.0,0.9000555247084953,90.05,1.0,0.9000555247084953,90.05,81.05,-1.0,0.00308641975308642,0.07638888888888888,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.90005552 0.         0.         0.         0.         0.        ],[90.05  0.    0.    0.    0.    0.  ],[81.05  0.    0.    0.    0.    0.  ],,TTB_SAT,True,False,False,False,,
WdVOkNPSiCkiKDf,True,503,75,0.3,1,"[0.09, 0.19, 0.08, 0.64]","[[-87, -59, 53, -49, -157, -46], [-139, 11, 115, -40, -204, -116], [-51, -61, -54, 52, 84, -15], [-101, -17, 152, -16, 48, 138]]",2,2,False,12,119.58,107.58,1.0,0.8996487706974411,119.58,1.0,0.8996487706974411,119.58,107.58,-0.2,0.013888888888888888,0.02083333333333334,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.89964877 0.         0.         0.         0.         0.        ],[119.58   0.     0.     0.     0.     0.  ],[107.58   0.     0.     0.     0.     0.  ],,TTB_SAT,True,False,False,False,,
EDYV3TvmyqJrQOZ,True,503,75,0.3,1,"[0.59, 0.22, 0.02, 0.17]","[[-62, -42, -7, -47, -26, -14], [-13, -71, 120, -32, 98, -95], [-68, 29, -35, -55, -23, 22], [23, 4, 10, 112, 48, -82]]",2,2,False,16,23.27,7.269999999999996,1.0,0.3124194241512676,23.27,1.0,0.3124194241512676,23.27,7.269999999999996,-0.6666666666666666,0.0034722222222222225,0.015625,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.31241942 0.         0.         0.         0.         0.        ],[23.27  0.    0.    0.    0.    0.  ],[7.27 0.   0.   0.   0.   0.  ],,TTB_SAT,True,False,False,False,,
Z6igLUgOZ1o22OJ,True,289,75,0.3,1,"[0.029999999999999992, 0.01, 0.77, 0.19]","[[-40, -36, -135, 25, -23, -26], [75, -26, -49, -47, -134, -139], [-4, -30, -59, 98, 129, -6], [72, -44, 39, 7, -30, 7]]",3,3,False,6,77.07000000000002,71.07000000000002,0.8413755458515285,0.7758733624454149,91.6,0.8413755458515285,0.7758733624454149,77.07000000000002,71.07000000000002,-1.0,0.0,0.034722222222222224,Other,False,False,False,False,False,True,[0.         0.         0.         0.         0.         0.84137555],[0.         0.         0.         0.         0.         0.77587336],[ 0.    0.    0.    0.    0.   77.07],[ 0.    0.    0.    0.    0.   71.07],,SAT_TTB,False,False,True,False,,
3uXiz4V3sUrSmY9,True,289,75,0.3,1,"[0.06, 0.26, 0.14, 0.54]","[[-101, -31, 34, -10, 30, -23], [-98, -42, -2, 84, 60, -107], [65, -46, -22, -61, -87, 97], [84, 85, 84, 93, 18, -17]]",3,3,False,6,62.92,56.92,1.0,0.9046408137317228,62.92,1.0,0.9046408137317228,62.92,56.92,-1.0,0.0,0.11805555555555558,Other,False,False,False,False,False,True,[0. 0. 0. 0. 0. 1.],[0.         0.         0.         0.         0.         0.90464081],[ 0.    0.    0.    0.    0.   62.92],[ 0.    0.    0.    0.    0.   56.92],,TTB,False,True,False,False,,
si1lNmExwYp0qHd,True,289,75,0.3,1,"[0.06, 0.07, 0.81, 0.06]","[[-69, 74, -146, 18, -66, -39], [-59, 123, 55, -117, -17, -38], [32, 53, 83, 32, -9, -48], [-24, -104, 109, 21, 25, 52]]",2,2,False,7,68.86000000000001,61.86000000000002,1.0,0.8983444670345629,68.86000000000001,1.0,0.8983444670345629,68.86000000000001,61.86000000000002,-0.6666666666666666,0.002834467120181405,0.12627551020408162,Other,False,False,False,False,False,True,[0. 0. 0. 0. 0. 1.],[0.         0.         0.         0.         0.         0.89834447],[ 0.    0.    0.    0.    0.   68.86],[ 0.    0.    0.    0.    0.   61.86],,SAT_TTB,False,False,True,False,,
klD1PHboiI6GI83,True,289,75,0.3,1,"[0.02000000000000001, 0.04, 0.64, 0.3]","[[-56, 69, -45, 13, -11, -81], [158, 111, -15, 70, 133, 4], [-22, 1, -38, -46, -67, -123], [-17, 31, -20, -11, -19, -48]]",1,1,False,12,15.760000000000002,3.7600000000000016,1.0,0.23857868020304576,15.760000000000002,1.0,0.23857868020304576,15.760000000000002,3.7600000000000016,-0.5,0.009259259259259259,0.024305555555555552,Other,False,False,False,False,False,True,[0. 0. 0. 0. 0. 1.],[0.         0.         0.         0.         0.         0.23857868],[ 0.    0.    0.    0.    0.   15.76],[0.   0.   0.   0.   0.   3.76],,TTB_SAT,True,False,False,False,,
mlhb2P64mtEuQDH,True,289,75,0.3,1,"[0.5, 0.19, 0.15, 0.16]","[[-53, 18, 23, -85, 45, -33], [-49, 130, -42, -100, 156, -80], [-29, 8, -51, -42, 21, 17], [4, 19, 36, -77, -8, 23]]",4,4,False,6,54.01,48.01,1.0,0.8889094612108869,54.01,1.0,0.8889094612108869,54.01,48.01,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0. 0. 1. 0. 0. 0.],[0.         0.         0.88890946 0.         0.         0.        ],[ 0.    0.   54.01  0.    0.    0.  ],[ 0.    0.   48.01  0.    0.    0.  ],,TTB,False,True,False,False,,
Q8ZMcp5SHNKniCj,True,289,75,0.3,1,"[0.06, 0.48, 0.03, 0.43]","[[-64, -14, -37, -37, -139, 10], [-30, 23, 34, -38, 29, 130], [50, -10, -34, 126, -54, 94], [-47, -75, -77, -33, 38, -38]]",5,5,False,8,49.47999999999999,41.47999999999999,1.0,0.8383185125303152,49.47999999999999,1.0,0.8383185125303152,49.47999999999999,41.47999999999999,-0.7142857142857143,0.003472222222222222,0.09375,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.83831851 0.         0.         0.         0.         0.        ],[49.48  0.    0.    0.    0.    0.  ],[41.48  0.    0.    0.    0.    0.  ],,TTB_SAT,True,False,False,False,,
55wGWrG0AsulSFG,True,289,75,0.3,1,"[0.51, 0.17, 0.01, 0.31]","[[61, -42, -94, -52, -163, 53], [85, -65, -84, 88, 40, 87], [53, -6, 64, -32, 83, -117], [101, 67, 39, -108, -29, 8]]",0,0,False,7,77.4,70.4,1.0,0.909560723514212,77.4,1.0,0.909560723514212,77.4,70.4,-1.0,0.002834467120181407,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.90956072 0.         0.         0.         0.         0.        ],[77.4  0.   0.   0.   0.   0. ],[70.4  0.   0.   0.   0.   0. ],,TTB,False,True,False,False,,
Gq2ftjqDBmr2chN,True,289,75,0.3,1,"[0.03, 0.03, 0.2, 0.74]","[[26, 3, -7, -50, 62, 37], [170, -11, -37, 11, -44, 59], [-158, -3, -108, -8, -23, -72], [5, 21, 96, 148, 8, -72]]",3,3,False,7,106.75,99.75,1.0,0.9344262295081968,106.75,1.0,0.9344262295081968,106.75,99.75,-1.0,0.002834467120181405,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.93442623 0.         0.         0.         0.         0.        ],[106.75   0.     0.     0.     0.     0.  ],[99.75  0.    0.    0.    0.    0.  ],,TTB,False,True,False,False,,
PCWdMJAPeV3vIAW,True,289,75,0.3,1,"[0.06000000000000001, 0.04, 0.88, 0.02]","[[-131, 85, 56, -12, -48, 108], [77, -51, -7, -137, 64, 40], [-42, 53, -43, -68, 81, 65], [67, -79, -44, 141, 59, -110]]",4,4,False,6,72.14,66.14,1.0,0.9168283892431384,72.14,1.0,0.9168283892431384,72.14,66.14,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0. 0. 1. 0. 0. 0.],[0.         0.         0.91682839 0.         0.         0.        ],[ 0.    0.   72.14  0.    0.    0.  ],[ 0.    0.   66.14  0.    0.    0.  ],,TTB,False,True,False,False,,
q8OiXnEuGsljtb2,True,289,75,0.3,1,"[0.06, 0.01, 0.6, 0.33]","[[15, 90, 55, -167, -78, -16], [-46, -81, 39, 134, 26, -7], [46, -19, 69, -177, 14, -104], [-32, -73, -15, 28, 203, 27]]",2,2,False,8,40.13999999999999,32.13999999999999,0.5655910948288007,0.4528674087642664,70.97000000000001,0.5655910948288007,0.4528674087642664,40.13999999999999,32.13999999999999,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[0.56559109 0.         0.         0.         0.         0.        ],[0.45286741 0.         0.         0.         0.         0.        ],[40.14  0.    0.    0.    0.    0.  ],[32.14  0.    0.    0.    0.    0.  ],,TTB_SAT,True,False,False,False,,
nQ4KJRm5qzDmfGs,True,289,75,0.3,1,"[0.38, 0.05, 0.02, 0.55]","[[13, 44, -5, 28, -6, -76], [-40, 25, 9, -196, 123, -17], [-133, 45, -113, -55, 31, -16], [50, -67, -24, -11, -31, -43]]",0,0,False,7,27.780000000000005,20.780000000000005,1.0,0.7480201583873292,27.780000000000005,1.0,0.7480201583873292,27.780000000000005,20.780000000000005,-1.0,0.002834467120181407,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.74802016 0.         0.         0.         0.         0.        ],[27.78  0.    0.    0.    0.    0.  ],[20.78  0.    0.    0.    0.    0.  ],,TTB,False,True,False,False,,
